stcode,stsmrycn,crhomeyn,crtypenm,craddr,lo,flag,crcapat,crrepre,health_tchert,craddcnt,helthtchercnt,frstcnfmdt,ewopercnt,tchertcnt,crcargb,crname,tel_no,emyn1,arcode_nm,emyn2,crspecnm,stfavcnt,nrtrroom_cnt,class_sum_num,etnrtryn,crcargbnm,pttmyn1,crchcnt,rnum,pttmyn2,crrepname,crgb,childcare_cnt,crhome,nursecnt,kinder_cnt,ewexclcrcnt,ewcnt,etnrtrynnm,plgrdco_cnt,totcnt,la,datechcareinsttyn,special_tchert
41590000792,경기도 화성시 만세구,N,민간,경기도 화성시 만세구  역골동로 94 관리동,126.8319537,,27,키즈엘어린이집,0,2,0,20100409,1,8,N,키즈엘어린이집,031-356-9779,예약불가능,경기도 화성시 만세구청,예약가능,일반/시간제보육,0,3,7,Y,미 운행,운영,18,19358,운영,최은정,01,0,,0,0,0,4,운영,0,0,37.20823957,N,0
41590000551,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄공원로 21-39 968동 105호(능동, 동탄푸른마을 신일해피트리)",127.05348156857896,,18,키즈요정어린이집,0,0,0,20080724,1,7,N,키즈요정어린이집,031-8003-5604,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,5,Y,미 운행,미 운영,16,19217,미 운영,김창근,01,0,cms6326@hanmail.net,0,0,0,12,운영,0,0,37.19978555874749,N,0
41590000800,경기도 화성시 만세구,N,민간,경기도 화성시 만세구  향남읍 행정중앙2로 38 신영지웰2차관리동,126.9195908,,30,키즈캐슬어린이집,0,0,0,20100906,1,11,N,키즈캐슬어린이집,031-352-7987,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,3,9,Y,미 운행,미 운영,27,10020,미 운영,이나은,01,0,,0,0,0,6,운영,1,0,37.12888241,N,0
41590000465,경기도 화성시 효행구,N,가정,경기도 화성시 효행구  봉담읍 효행로 240 관리동,126.9703412,,20,키즈클래식어린이집,0,0,0,20080225,1,3,Y,키즈클래식어린이집,031-226-0868,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,3,3,Y,운행,미 운영,4,15779,미 운영,박정예,01,0,,0,0,0,0,운영,0,0,37.22624395,N,0
41590000472,경기도 화성시 병점구,N,민간,경기도 화성시 병점구  영통로26번길 24 푸르지오아파트 관리동1층 (반월동),127.067364,,29,키즈파크어린이집,0,0,0,20080310,1,10,N,키즈파크어린이집,031-205-8279,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,4,7,Y,미 운행,미 운영,22,28184,미 운영,이인선,01,0,,0,0,0,18,운영,0,0,37.23300485,N,0
41590000831,경기도 화성시 만세구,N,민간,경기도 화성시 만세구  향남읍 칼바위길 22-31 .,126.8929304312893,,111,킨더포레어린이집,0,0,0,20111018,1,22,Y,킨더포레어린이집,031-352-1491,예약불가능,경기도 화성시 만세구청,예약불가능,야간연장형,0,8,20,Y,운행,미 운영,106,10728,미 운영,정주현,01,0,,0,0,0,21,운영,1,0,37.0955831666139,N,0
41590001101,경기도 화성시 효행구,N,민간,경기도 화성시 효행구  봉담읍 수영로 61-7 관리동(우방아이유쉘2차),126.95648877610788,,37,토리숲빅스맘어린이집,0,0,0,20170918,1,4,N,토리숲빅스맘어린이집,031-296-1236,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,5,3,Y,미 운행,미 운영,7,14143,미 운영,주희정,01,0,,0,0,0,2,운영,0,0,37.236080294918494,N,0
41590000295,경기도 화성시 병점구,N,가정,"경기도 화성시 병점구  동탄지성로 293 103동 102호(기산동, 행복마을울트라참누리1단지아파트)",127.05132677140263,,20,토리어린이집,0,0,0,20070205,1,4,N,토리어린이집,031-233-0799,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,3,4,Y,미 운행,미 운영,11,28295,미 운영,홍유진,01,0,,0,0,0,3,운영,0,0,37.219759193868676,N,0
41590000545,경기도 화성시 병점구,N,가정,"경기도 화성시 병점구  병점2로 78 402동 105호(병점동, 느치미마을주공뜨란채4단지아파트)",127.04555379401304,,20,토실토실어린이집,0,0,0,20080804,1,6,N,토실토실어린이집,031-232-1544,예약불가능,경기도 화성시 병점구청,예약불가능,야간연장형,0,3,7,Y,미 운행,미 운영,12,2585,미 운영,이선미,01,0,https://blog.naver.com/tosiltosil2025,0,0,0,3,운영,2,0,37.20795780320193,N,0
41590000360,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄중앙로 189 335동 104호(반송동, 다은마을 월드메르디앙반도유보라)",127.06587442404358,,17,토토어린이집,0,0,0,20070808,1,5,N,토토어린이집,031-8004-1433,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,1,Y,미 운행,미 운영,9,19093,미 운영,정양환,01,0,,0,0,0,16,운영,0,0,37.20258699262701,N,0
41590000939,경기도 화성시 병점구,N,가정,"경기도 화성시 병점구  병점3로 158 708동 106호(병점동, 안화동마을주공아파트)",127.04939340366458,,14,팅커벨어린이집,0,0,0,20130212,1,5,N,팅커벨어린이집,031-8031-5797,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,3,5,Y,미 운행,미 운영,8,28839,미 운영,김기희,01,0,,0,0,0,5,운영,0,0,37.21378380650753,N,0
41590001439,경기도 화성시 효행구,N,민간,경기도 화성시 효행구  봉담읍 동화서북안길 10 관리동,126.96830653315023,,60,파라곤어린이집,0,0,0,20240221,1,11,N,파라곤어린이집,031-235-7942,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,4,9,Y,미 운행,미 운영,24,33568,미 운영,윤현숙,01,0,,0,0,0,17,운영,3,0,37.218382964332434,N,0
41590001423,경기도 화성시 효행구,N,가정,경기도 화성시 효행구  봉담읍 동화서북안길 10 101동 103호,126.96795997951864,,20,파라곤키즈어린이집,0,0,0,20230824,1,7,N,파라곤키즈어린이집,031-8067-8061,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,3,7,Y,미 운행,미 운영,14,6596,미 운영,서은아,01,0,,0,0,0,15,운영,0,0,37.21861939647806,N,0
41590001081,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄대로24길 199 477동 102호(영천동, 에듀벨리 사랑으로 부영)",127.11574772144357,,20,파란하늘어린이집,0,0,0,20170530,1,2,N,파란하늘어린이집,031-378-1178,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,0,Y,미 운행,미 운영,0,24191,미 운영,신지혜,01,0,,0,0,0,3,운영,0,0,37.20628812207239,N,0
41590000991,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄순환대로21길 54 1321동 102호(청계동, 센트럴푸르지오)",127.11429043668208,,20,파랑새어린이집,0,0,0,20150730,1,8,N,파랑새어린이집,031-8043-1922,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,6,Y,미 운행,미 운영,17,4541,미 운영,장은숙,01,0,cis1120@naver.com,0,0,0,25,운영,0,0,37.19759078921403,N,0
41590001028,경기도 화성시 효행구,N,민간,경기도 화성시 효행구  봉담읍 동화새터길 55-39 신동아파밀리에아파트 관리동,126.95737585012893,,39,파밀리에어린이집,0,1,0,20160303,1,10,Y,파밀리에어린이집,031-227-7397,예약불가능,경기도 화성시 효행구청,예약불가능,시간제보육,0,5,7,Y,운행,운영,30,12603,운영,박소영,01,0,,0,0,0,6,운영,1,0,37.221762973449856,N,0
41590001220,경기도 화성시 병점구,N,민간,경기도 화성시 병점구  동탄지성로 319-19 관리동,127.04855000222618,,74,파크빅스맘어린이집,0,0,0,20190403,1,12,Y,파크빅스맘어린이집,031-221-0061,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,7,10,Y,운행,미 운영,45,4782,미 운영,성기홍,01,0,,0,0,0,13,운영,1,0,37.22060735044113,N,0
41590001247,경기도 화성시 병점구,N,민간,경기도 화성시 병점구  서동탄로 11 관리동,127.04727643621875,,58,파크자이어린이집,0,0,0,20190725,1,13,N,파크자이어린이집,031-239-1113,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,6,9,Y,미 운행,미 운영,35,22094,미 운영,김경화,01,0,,0,0,0,19,운영,2,0,37.20193810690746,N,0
41590001254,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄대로24가길 30 136동 103호(영천동, 엘에이치동탄파크퍼스트리움)",127.11451532258307,,17,파크천사어린이집,0,0,0,20190923,1,6,N,파크천사어린이집,031-373-7493,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,5,Y,미 운행,미 운영,11,12955,미 운영,공연숙,01,0,,0,0,0,5,운영,0,0,37.21541357528075,N,0
41590001221,경기도 화성시 동탄구,N,민간,"경기도 화성시 동탄구  동탄대로8길 35 관리동(산척동, 동탄 더 레이크 팰리스)",127.10975723220502,,61,팰리스어린이집,0,2,0,20190404,1,15,N,팰리스어린이집,031-376-3037,예약불가능,경기도 화성시 동탄구청,예약불가능,일반/시간제보육,0,5,11,Y,미 운행,운영,50,22257,운영,이옥순,01,0,,0,0,0,43,운영,1,0,37.17103786437858,N,0
41590001444,경기도 화성시 동탄구,N,민간,경기도 화성시 동탄구  동탄신리천로 618 관리동,127.14025279149477,,42,퍼스티어어린이집,0,0,0,20240619,1,14,N,퍼스티어어린이집,031-374-2035,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,5,14,Y,미 운행,미 운영,40,24131,미 운영,조진숙,01,0,,0,0,0,55,운영,0,0,37.17633994180563,N,0
41590000191,경기도 화성시 병점구,N,민간,경기도 화성시 병점구  동탄지성로 405 대우푸르지오아파트 관리동,127.04435,,30,펀키즈어린이집,0,0,0,20060419,1,6,N,펀키즈어린이집,031-234-9567,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,4,5,Y,미 운행,미 운영,13,414,미 운영,이진희,01,0,,0,0,0,10,운영,1,0,37.226986,N,0
41590001386,경기도 화성시 병점구,N,가정,"경기도 화성시 병점구  장조4로 14 109동 101호(안녕동, 화성태안LH1단지)",126.9997718852777,,11,포근한어린이집,0,0,0,20221216,1,1,N,포근한어린이집,070-8287-3577,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,2,0,Y,미 운행,미 운영,0,14514,미 운영,류기숙,01,0,,0,0,0,2,운영,0,0,37.20586711339363,N,0
41590000969,경기도 화성시 만세구,N,가정,경기도 화성시 만세구  향남읍 하길로 70 1007동101호(향남오색마을사랑으로부영),126.92117044999045,,20,포근히어린이집,0,0,0,20150120,1,9,N,포근히어린이집,031-8059-8251,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,3,7,Y,미 운행,미 운영,17,31557,미 운영,최경희,01,0,,0,0,0,3,운영,0,0,37.11249488840853,N,0
41590001325,경기도 화성시 동탄구,N,가정,경기도 화성시 동탄구  동탄순환대로4길 11 한화포레나 2838동 101호,127.09744433849278,,20,포레나아이뜰어린이집,0,0,0,20210223,1,7,N,포레나아이뜰어린이집,031-377-5871,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,6,Y,미 운행,미 운영,13,23103,미 운영,박종란,01,0,,0,0,0,13,운영,0,0,37.16418032580149,N,0
41590001201,경기도 화성시 동탄구,N,민간,"경기도 화성시 동탄구  동탄대로24길 199 관리동(영천동, 동탄 에듀밸리 사랑으로 부영아파트)",127.11630685128564,,47,포레너스 어린이집,0,0,0,20190221,1,13,N,포레너스 어린이집,031-831-8840,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,10,Y,미 운행,미 운영,44,13885,미 운영,김동영,01,0,,0,0,0,42,운영,0,0,37.20727422460977,N,0
41590001012,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄대로시범길 19 1408동 103호(청계동, 동탄역 시범 더샾 센트럴시티)",127.1003891659087,,20,포스코다솜어린이집,0,0,0,20151201,1,7,N,포스코다솜어린이집,031-376-6960,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,5,Y,미 운행,미 운영,16,31040,미 운영,이경화,01,0,,0,0,0,21,운영,0,0,37.19957488571323,N,0
41590001087,경기도 화성시 효행구,N,민간,경기도 화성시 효행구  봉담읍 와우로34번길 12 봉담센트럴푸르지오 관리동,126.9659705535127,,88,푸르지오행복숲어린이집,0,0,0,20170724,1,12,N,푸르지오행복숲어린이집,031-232-6655,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,8,7,Y,미 운행,미 운영,72,13151,미 운영,박경화,01,0,,0,0,0,29,운영,4,0,37.21420144700244,N,0
41590000054,경기도 화성시 효행구,N,가정,"경기도 화성시 효행구  효행로291번길 26 107동 104호(기안동, 신일해피트리)",126.97645094560688,,20,푸른나무어린이집,0,0,0,20050124,1,7,Y,푸른나무어린이집,031-226-3805,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,3,6,Y,운행,미 운영,17,2102,미 운영,박은정,01,0,,0,0,0,2,운영,2,0,37.223121676842396,N,0
41590001076,경기도 화성시 병점구,N,가정,"경기도 화성시 병점구  효행로 1337-23 111동 102호(반월동, e편한세상 신동탄아파트)",127.05951355676184,,17,푸른동산어린이집,0,0,0,20170425,1,4,N,푸른동산어린이집,031-233-0070,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,3,3,Y,미 운행,미 운영,8,22131,미 운영,이정희,01,0,,0,0,0,5,운영,0,0,37.22502199111985,N,0
41590000826,경기도 화성시 효행구,N,민간,경기도 화성시 효행구  효행로265번길 42 (기안동),126.97540025490318,,131,푸른밭어린이집,0,0,0,20110825,1,17,Y,푸른밭어린이집,031-235-7800,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,11,12,Y,운행,미 운영,58,21480,미 운영,최인서,01,0,,0,0,0,20,운영,1,0,37.224847871732464,N,0
41590001397,경기도 화성시 만세구,N,민간,경기도 화성시 만세구  향남읍 발안서로 11 발안마을 주공아파트 내 관리동,126.9010148640674,,36,푸른숲어린이집,0,0,0,20230208,1,12,N,푸른숲어린이집,031-8043-9727,예약불가능,경기도 화성시 만세구청,예약불가능,야간연장형,0,4,15,Y,미 운행,미 운영,33,23674,미 운영,조수희,01,0,,0,0,0,4,운영,1,0,37.130526725787455,N,0
41590000594,경기도 화성시 동탄구,N,민간,"경기도 화성시 동탄구  동탄공원로 21-12 관리동(능동, 푸른마을포스코더샵아파트)",127.05753843059699,,49,푸른향기어린이집,0,0,0,20081110,1,13,N,푸른향기어린이집,031-8003-6353,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,5,9,Y,미 운행,미 운영,36,28356,미 운영,안은나,01,0,,0,0,0,21,운영,0,0,37.20217685105137,N,0
41590000242,경기도 화성시 만세구,N,가정,경기도 화성시 만세구  우정읍 조암서로13번길 11 ,126.8146363,,11,푸우창의존중어린이집,0,0,0,20020703,1,2,N,푸우창의존중어린이집,031-358-0914,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,3,1,N,미 운행,미 운영,2,16095,미 운영,유희영,01,0,,0,0,0,0,미 운영,0,0,37.08360879,N,0
41590000084,경기도 화성시 만세구,N,민간,경기도 화성시 만세구  우정읍 석천안길190번길 29 ,126.7864284,,124,푸우친구어린이집,0,0,0,20050901,1,7,Y,푸우친구어린이집,031-358-0915,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,7,5,Y,운행,미 운영,34,27197,미 운영,이은희,01,0,ys1967eh@hanmail.net,0,0,0,0,운영,1,0,37.05016413,N,0
41590000521,경기도 화성시 효행구,N,가정,경기도 화성시 효행구  봉담읍 동화역말길 20 휴먼시아동화마을 507동102호,126.96320501501546,,17,풀잎어린이집,0,0,0,20080708,1,8,N,풀잎어린이집,031-298-7475,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,3,7,Y,미 운행,미 운영,16,18714,미 운영,강인선,01,0,my-to432@hanmail.net,0,0,0,5,운영,0,0,37.21357439063117,N,0
41590000468,경기도 화성시 효행구,N,민간,경기도 화성시 효행구  봉담읍 최루백로 111-8 ,126.9558913548,,199,풀향기어린이집,0,0,0,20080229,1,22,Y,풀향기어린이집,031-267-0554,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,11,13,Y,운행,미 운영,155,28301,미 운영,김성호,01,0,,0,0,0,178,운영,1,0,37.2131069513,N,0
41590000943,경기도 화성시 만세구,N,가정,경기도 화성시 만세구  향남읍 행정동로 64 풍림아이원 1410동 103호,126.92935125482039,,20,풍림어린이집,0,1,0,20130201,1,7,N,풍림어린이집,031-8058-6911,예약불가능,경기도 화성시 만세구청,예약가능,일반/시간제보육,0,3,4,Y,미 운행,운영,10,30843,운영,김윤경,01,0,,0,0,0,0,운영,0,0,37.128077637767696,N,0
41590000130,경기도 화성시 효행구,N,민간,경기도 화성시 효행구  융건로 99 풍성신미주아파트 관리동1층 (기안동),126.98564,,37,풍성사랑어린이집,0,0,0,20041228,1,9,N,풍성사랑어린이집,031-232-5758,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,4,7,Y,미 운행,미 운영,28,10158,미 운영,송현주,01,0,,0,0,0,13,운영,3,0,37.22253,N,0
41590000901,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄공원로1길 6-59 361동 104호(반송동, 시범다은마을 풍성신미주)",127.06292153079977,,20,풍성어린이집,0,0,0,20130114,1,5,N,풍성어린이집,070-8837-2119,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,3,Y,미 운행,미 운영,6,25446,미 운영,김정옥,01,0,,0,0,0,0,운영,0,0,37.20064593071538,N,0
41590001067,경기도 화성시 동탄구,N,민간,"경기도 화성시 동탄구  동탄대로12길 71 관리동(오산동, 센트럴힐즈)",127.10974458804422,,56,피우스어린이집,0,0,0,20170220,1,12,N,피우스어린이집,031-374-4864,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,6,7,Y,미 운행,미 운영,38,12804,미 운영,오정란,01,0,,0,0,0,16,운영,2,0,37.18175817891876,N,0
41590001103,경기도 화성시 병점구,N,가정,"경기도 화성시 병점구  동탄지성로 256 210동 103호(기산동,SK뷰파크2차)",127.05294829628481,,20,피터팬어린이집,0,0,0,20171010,1,6,N,피터팬어린이집,031-223-7942,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,3,4,Y,미 운행,미 운영,7,5153,미 운영,박희정,01,0,,0,0,0,8,운영,0,0,37.21642572485245,N,0
41590000317,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  메타폴리스로 6 312동 101호(반송동, 시범다은마을삼성래미안3단지아파트)",127.06853093940809,,20,하늘꿈어린이집,0,0,0,20070321,1,1,N,하늘꿈어린이집,031-613-2959,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,0,Y,미 운행,미 운영,0,18860,미 운영,편성주,01,0,,0,0,0,0,운영,2,0,37.200495046103974,N,0
41590000343,경기도 화성시 병점구,N,가정,"경기도 화성시 병점구  병점중앙로21번길 26 102동 102호(병점동, 병점임광그대가)",127.0400531,,19,하늘나무어린이집,0,0,0,20070613,1,7,N,하늘나무어린이집,031-234-1140,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,3,7,Y,미 운행,미 운영,16,9823,미 운영,장진희,01,0,cafe.naver.com/hanulnamukids,0,0,0,4,운영,0,0,37.20929606,N,0
41590000255,경기도 화성시 병점구,N,가정,경기도 화성시 병점구  병점3로 157 주공 8단지 관리동 1층,127.0473443,,20,하늘다솜어린이집,0,0,0,20041029,1,6,N,하늘다솜어린이집,031-268-8771,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,3,4,Y,미 운행,미 운영,10,16326,미 운영,김진경,01,0,,0,0,0,2,운영,1,0,37.21503542,N,0
41590000122,경기도 화성시 병점구,N,민간,경기도 화성시 병점구  작현길24번길 31-6 ,127.0179129,,80,하늘땅어린이집,0,0,0,20070406,1,12,Y,하늘땅어린이집,031-233-1694,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,7,6,N,운행,미 운영,34,17638,미 운영,연수옥,01,0,,0,0,0,4,미 운영,1,0,37.21036077,N,0
41590001399,경기도 화성시 병점구,N,가정,"경기도 화성시 병점구  효행로 1337-26 109동104호(반월동,나노시티역 롯데캐슬)",127.06028766352394,,20,하늘별어린이집,0,0,0,20230217,1,7,N,하늘별어린이집,031-309-7007,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,3,6,Y,미 운행,미 운영,15,32760,미 운영,김여주,01,0,,0,0,0,8,운영,0,0,37.22786665793573,N,0
41590000582,경기도 화성시 동탄구,N,가정,경기도 화성시 동탄구  동탄반석로 277 119동 101호,127.0750516503186,,20,하늘사랑어린이집,0,0,0,20081016,1,8,N,하늘사랑어린이집,070-4148-4048,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,7,Y,미 운행,미 운영,13,9728,미 운영,김순분,01,0,,0,0,0,24,운영,4,0,37.212063965319814,N,0
41590000671,경기도 화성시 만세구,N,민간,경기도 화성시 만세구  향남읍 행정동로 22 관리동 1층,126.9282717,,39,하늘샘어린이집,0,0,0,20090901,1,10,N,하늘샘어린이집,031-366-5402,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,3,10,Y,미 운행,미 운영,26,16250,미 운영,임인숙,01,0,,0,0,0,0,운영,0,0,37.12683642,N,0
41590000566,경기도 화성시 만세구,N,민간,경기도 화성시 만세구  팔탄면 삼천병마로 584 경기도 화성시 삼천병마로 584 진우아파트 내 보육동,126.9309031,,39,하늘아이어린이집,0,0,0,20080902,1,9,Y,하늘아이어린이집,031-366-2684,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,5,6,Y,운행,미 운영,18,18475,미 운영,정예린,01,0,,0,0,0,0,운영,0,0,37.16048545,N,0
41590001407,경기도 화성시 만세구,N,가정,경기도 화성시 만세구  남양읍 화성시청역로 14 301동 104호,126.81888987133823,,20,하늘어린이집,0,0,0,20230224,1,8,N,하늘어린이집,031-355-6734,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,3,6,Y,미 운행,미 운영,18,15138,미 운영,권습자,01,0,,0,0,0,19,운영,0,0,37.19340454559352,N,0
41590001292,경기도 화성시 동탄구,N,가정,경기도 화성시 동탄구  동탄대로12길 71 1841동 103호,127.11036632383191,,20,하랑어린이집,0,0,0,20200319,1,6,N,하랑어린이집,031-375-9572,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,4,Y,미 운행,미 운영,11,13680,미 운영,엄주애,01,0,,0,0,0,4,운영,0,0,37.18144673770491,N,0
41590000839,경기도 화성시 만세구,N,민간,경기도 화성시 만세구  송산동로15번길 16 ,126.73358884147851,,62,하이즈먼어린이집,0,0,0,20111219,1,10,Y,하이즈먼어린이집,031-366-7915,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,6,6,N,운행,미 운영,60,16484,미 운영,김혜영,01,0,,0,0,0,9,미 운영,1,0,37.21637682652477,N,0
41590001129,경기도 화성시 병점구,N,민간,"경기도 화성시 병점구  병점중앙로22번길 61-9 관리동(능동, 서동탄역파크자이)",127.05041983937086,,61,하임어린이집,0,0,0,20180313,1,14,N,하임어린이집,031-232-4044,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,6,12,Y,미 운행,미 운영,44,14162,미 운영,우원교,01,0,,0,0,0,27,운영,1,0,37.20291895685484,N,0
41590000951,경기도 화성시 동탄구,N,가정,경기도 화성시 동탄구  탄요1길 62 1층,127.07690398206203,,20,하하하어린이집,0,0,0,20130228,1,6,N,하하하어린이집,031-613-8874,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,5,Y,미 운행,미 운영,7,25417,미 운영,최경진,01,0,,0,0,0,5,운영,0,0,37.188693326744385,N,0
41590001147,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄대로24가길 7 104동 105호(영천동, 동탄파크푸르지오)",127.11192663873711,,20,한결어린이집,0,0,0,20180514,1,7,N,한결어린이집,031-377-1766,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,4,Y,미 운행,미 운영,11,31450,미 운영,김현자,01,0,,0,0,0,16,운영,0,0,37.21810905962021,N,0
41590001327,경기도 화성시 만세구,N,직장,경기도 화성시 만세구  장승백안길 29 한미약품꿈나무어린이집,126.8646537,,49,한미약품꿈나무어린이집,0,0,0,20210226,0,12,N,한미약품꿈나무어린이집,031-356-8544,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,5,6,Y,미 운행,미 운영,26,13714,미 운영,(주)한미약품의 사업주,01,0,,0,0,0,0,운영,0,0,37.1789314,N,0
41590000270,경기도 화성시 병점구,N,가정,"경기도 화성시 병점구  병점4로 102 1008동 101호(진안동, 진안골마을주공10단지아파트)",127.04106388406073,,16,한별어린이집,0,0,0,20050125,1,6,N,한별어린이집,031-235-7999,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,3,4,Y,미 운행,미 운영,7,10371,미 운영,이미선,01,0,sbglms@hanmail.net,0,0,0,0,운영,0,0,37.215995009021896,N,0
41590000929,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄시범한빛길 10 236동 101호(반송동, 동탄시범한빛마을 한화꿈에그린아파트)",127.06696288729334,,20,한빛새싹어린이집,0,0,0,20130204,1,7,N,한빛새싹어린이집,031-613-0252,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,6,Y,미 운행,미 운영,15,30754,미 운영,이인숙,01,0,,0,0,0,22,운영,0,0,37.20775581635141,N,0
41590000358,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄시범한빛길 10 관리동(반송동, 시범한빛마을 한화꿈에그린)",127.06675204765587,,20,한빛아이뜰어린이집,0,0,0,20070802,1,3,N,한빛아이뜰어린이집,031-8050-2733,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,1,N,미 운행,미 운영,3,10419,미 운영,박금화,01,0,,0,0,0,13,미 운영,0,0,37.207844133780156,N,0
41590000318,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄반석로 207 203-103(반송동, 시범한빛마을 삼부르네상스)",127.07121819539148,,20,한빛어린이집,0,0,0,20070329,1,4,N,한빛어린이집,031-613-1230,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,2,Y,미 운행,미 운영,3,9932,미 운영,김은정,01,0,,0,0,0,0,운영,0,0,37.207300902538755,N,0
41590000193,경기도 화성시 병점구,N,가정,"경기도 화성시 병점구  화산중앙로 34 주민복지관내1층, 관리동(화산동, 한승미메이드아파트)",127.0130542271261,,20,한승열린어린이집,0,0,0,20060523,1,8,Y,한승열린어린이집,010-2518-4963,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,3,6,Y,운행,미 운영,17,13302,미 운영,오희선,01,0,,0,0,0,7,운영,0,0,37.208378524079706,N,0
41590001243,경기도 화성시 효행구,N,민간,경기도 화성시 효행구  봉담읍 와우로 18 봉담한신더휴에듀파크아파트 관리동,126.96620118826841,,80,한신에듀파크어린이집,0,0,0,20190627,1,14,N,한신에듀파크어린이집,031-222-7890,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,7,13,Y,미 운행,미 운영,70,22418,미 운영,김민영,01,0,,0,0,0,25,운영,1,0,37.214922352772334,N,0
41590000609,경기도 화성시 만세구,N,가정,"경기도 화성시 만세구  향남읍 행정중앙1로 95 1305동 103호(행정리, 향남시범살구꽃마을한일베라체)",126.9210538,,20,한일아이숲어린이집,0,0,0,20200626,1,7,N,한일아이숲어린이집,031-8058-5666,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,3,5,Y,미 운행,미 운영,7,10165,미 운영,이지희,01,0,,0,0,0,2,운영,1,0,37.10747483,N,0
